record_id,source_type,is_synthetic,citation,doi,sensor_noise_applied,validation_status,feedstock_name,feedstock_category,carbon_pct,hydrogen_pct,oxygen_pct,nitrogen_pct,sulfur_pct,ash_pct,moisture_ar_pct,volatile_matter_pct,fixed_carbon_pct,particle_size_mm,bulk_density_kg_m3,feedstock_hhv_dry_mj_kg,feedstock_lhv_ar_mj_kg,feed_rate_wet_kg_h,dryer_temp_c,dried_biomass_moisture_pct,reactor_temp_c,heating_rate_c_min,residence_time_min,biochar_yield_dry_pct,bio_oil_yield_dry_pct,syngas_yield_dry_pct,recovered_biochar_kg_h,recovered_bio_oil_kg_h,clean_syngas_kg_h,dryer_exhaust_water_kg_h,mass_balance_closure_pct,syngas_co_vol_pct,syngas_co2_vol_pct,syngas_ch4_vol_pct,syngas_h2_vol_pct,syngas_c2h6_vol_pct,syngas_mw_kg_kmol,syngas_volume_flow_nm3_h,syngas_lhv_vol_mj_nm3,bio_oil_water_pct,bio_oil_hhv_mj_kg,bio_oil_predicted_ph,bio_oil_tan_mg_koh_g,bio_oil_density_kg_m3,bio_oil_kinematic_viscosity_cst,drying_thermal_duty_kw,reactor_thermal_duty_kw,gross_thermal_demand_kw,combustor_heat_recovered_kw,thermal_self_sufficiency_index_pct,is_thermally_self_sufficient,energy_recovery_ratio_pct,net_thermal_efficiency_pct,second_law_exergy_efficiency_pct
SYN_00254,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,19.347585243211633,81.0,16.65,2.0,180.0,19.044,13.866,242.9977267562444,105.0,8.0,507.1,183.75,0.47,23.62,51.4,24.98,46.11,111.785,54.686,29.972,100.0,44.97,30.49,12.86,5.12,4.35,29.89,40.26,13.6,24.73,13.04,2.21,101.2,1165.6,22.0,38.92,83.14,122.06,127.31,104.31,True,80.72,80.17,81.67
SYN_00255,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,14.101057524660021,79.5,18.0,2.0,200.0,19.191,15.072,174.08415607779006,105.0,8.0,675.14,9.65,28.28,15.7,18.32,65.98,22.743,38.766,99.375,11.545,100.0,47.0,15.95,15.48,15.05,4.57,24.7,91.01,16.01,40.32,9.94,2.28,72.9,1131.3,5.8,18.87,95.23,114.1,338.95,297.06,True,64.19,63.63,63.42
SYN_00256,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,23.055064649893147,73.5,23.55,2.0,480.0,20.725,14.377,365.6719441997905,105.0,8.0,544.11,120.94,0.95,20.48,48.52,31.01,56.714,154.301,93.047,59.839,100.0,46.71,25.17,14.02,7.45,4.49,28.3,74.19,14.58,25.37,14.16,2.22,98.4,1164.2,20.8,71.94,131.38,203.32,251.6,123.74,True,77.25,76.78,77.44
SYN_00257,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,21.405278418920425,82.5,17.15,2.0,420.0,21.095,14.976,411.14950244689845,105.0,8.0,467.89,82.01,6.64,29.82,50.19,19.99,94.667,184.291,72.106,59.908,100.0,41.9,37.3,11.22,3.24,4.08,31.65,51.14,12.26,24.99,14.48,2.21,103.6,1165.0,21.5,74.2,123.0,197.2,145.75,73.91,False,87.89,84.43,86.4
SYN_00258,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,6.344143543134379,84.0,15.62,2.0,460.0,19.93,17.264,497.0759597548856,105.0,6.344143543134379,740.95,77.09,0.22,12.31,28.12,59.57,55.666,155.735,280.957,0.0,100.0,46.7,14.75,15.64,16.44,4.59,24.13,263.64,16.19,29.08,12.74,2.25,83.2,1156.0,15.2,0.0,335.94,335.94,992.48,295.44,True,66.46,66.4,66.2
SYN_00259,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,16.973308629187436,76.5,21.2,2.0,550.0,20.655,15.611,170.6653726103147,105.0,8.0,412.74,90.39,7.57,45.2,39.41,15.39,63.355,64.501,24.815,16.646,100.0,37.01,46.43,8.93,1.76,3.62,33.76,16.29,10.37,27.91,13.51,2.2,104.6,1158.6,16.8,23.34,46.29,69.63,39.28,56.41,False,93.15,88.5,90.85
SYN_00260,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,13.62253537097657,75.0,19.4,2.0,220.0,18.806,14.8,242.31477036551107,105.0,8.0,617.44,320.97,5.04,18.41,35.5,46.09,37.941,88.076,100.774,14.809,100.0,47.4,18.5,15.17,12.33,4.57,25.84,86.87,15.66,29.31,11.92,2.24,89.4,1155.5,14.9,25.12,116.55,141.67,316.33,223.29,True,67.2,66.68,66.98
SYN_00261,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,19.92737950092287,63.5,18.1,2.0,340.0,15.64,11.146,405.4501389583916,105.0,8.0,562.95,117.06,0.13,31.43,36.35,32.22,99.955,140.615,108.971,52.565,100.0,47.17,22.98,14.45,8.75,4.53,27.57,89.82,14.96,28.99,9.94,2.23,92.6,1156.2,15.3,67.26,158.86,226.12,312.44,138.18,True,75.14,74.53,75.74
SYN_00262,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,21.178159627892377,81.0,16.65,2.0,180.0,19.044,13.496,464.34006342924096,105.0,8.0,685.9,18.33,13.55,15.06,17.96,66.98,53.791,93.924,249.055,66.512,100.0,46.94,15.67,15.52,15.38,4.57,24.56,227.26,16.05,40.71,9.76,2.28,71.9,1130.4,5.7,82.75,238.59,321.35,848.43,264.02,True,64.75,64.26,64.04
SYN_00263,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,20.399925824235396,79.5,18.0,2.0,200.0,19.191,13.788,122.16880114388401,105.0,8.0,437.87,168.15,19.85,38.71,44.33,16.96,36.805,49.729,18.541,16.466,100.0,39.03,42.8,9.85,2.25,3.82,32.95,12.62,11.13,26.43,12.82,2.2,104.6,1161.9,19.0,20.83,33.88,54.71,32.67,59.72,False,90.14,84.72,87.6
SYN_00264,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,15.251082512476927,73.5,23.55,2.0,480.0,20.725,16.082,362.2853359911643,105.0,8.0,591.43,12.24,0.98,18.48,41.56,39.95,56.072,148.065,128.189,28.554,100.0,47.44,20.2,14.93,10.8,4.57,26.53,108.83,15.4,27.23,13.75,2.23,93.3,1160.1,17.8,43.38,161.5,204.88,389.89,190.3,True,72.56,72.13,72.43
SYN_00265,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,8.424783425445973,82.5,17.15,2.0,420.0,21.095,17.853,184.50696096504123,105.0,8.0,361.32,59.89,0.15,56.95,30.23,12.81,94.684,63.069,24.203,0.852,100.0,32.71,53.84,7.04,1.05,3.16,35.35,15.4,8.78,31.66,12.97,2.2,104.2,1150.4,12.2,9.67,46.61,56.28,31.42,55.83,False,100.37,97.19,99.79
SYN_00266,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,12.750848075842242,84.0,15.62,2.0,460.0,19.93,15.916,139.94411748480383,105.0,8.0,485.48,51.89,7.8,25.86,51.65,22.49,31.121,70.279,30.16,7.227,100.0,43.59,33.75,12.09,4.11,4.23,30.76,22.16,12.97,24.68,13.69,2.21,102.4,1165.7,22.1,13.31,49.14,62.45,66.82,107.0,True,83.9,83.32,84.93
SYN_00267,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,6.097643405117227,76.5,21.2,2.0,550.0,20.655,17.976,99.38007085888847,105.0,6.097643405117227,474.99,118.09,0.59,29.91,49.27,20.82,27.659,50.032,21.415,0.0,100.0,42.61,35.86,11.58,3.57,4.14,31.3,15.4,12.55,22.25,14.76,2.2,106.6,1171.1,27.2,0.0,35.87,35.87,44.94,125.28,True,83.17,82.87,84.05
SYN_00268,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,6.220967376700905,75.0,19.4,2.0,220.0,18.806,16.277,155.1238026664072,105.0,6.220967376700905,418.81,106.6,33.28,45.19,39.22,15.58,65.084,62.815,25.502,0.0,100.0,37.47,45.63,9.14,1.86,3.67,33.58,16.91,10.54,24.73,12.85,2.2,108.7,1165.6,22.0,0.0,47.67,47.67,41.44,86.94,False,87.48,86.37,88.58
SYN_00269,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,17.062775045141215,63.5,18.1,2.0,340.0,15.64,11.632,336.4404885285088,105.0,8.0,558.7,457.01,21.29,31.51,33.29,35.2,85.63,111.995,104.697,33.142,100.0,47.14,23.14,14.42,8.64,4.53,27.62,83.51,14.93,30.23,9.73,2.23,91.1,1153.5,13.8,46.3,136.05,182.35,290.01,159.04,True,73.69,73.09,74.2
SYN_00270,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,21.521846661409416,81.0,16.65,2.0,180.0,19.044,13.426,267.3504733876522,105.0,8.0,448.85,383.09,7.26,35.8,46.38,17.83,74.394,111.24,41.404,39.294,100.0,39.98,41.04,10.29,2.53,3.91,32.54,28.95,11.49,25.9,12.81,2.2,104.4,1163.0,19.9,48.55,75.25,123.81,77.38,62.5,False,88.95,83.74,86.62
SYN_00271,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,16.93134013134221,79.5,18.0,2.0,200.0,19.191,14.495,57.87758015923296,105.0,8.0,658.86,24.82,1.42,15.47,33.01,51.51,7.296,19.125,25.6,5.619,100.0,47.13,16.55,15.42,14.37,4.57,24.98,22.95,15.93,30.35,12.01,2.25,86.0,1153.2,13.6,7.89,29.39,37.28,85.02,228.05,True,68.63,67.62,68.03
SYN_00272,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,13.978940494064584,73.5,23.55,2.0,480.0,20.725,16.36,337.0350224572686,105.0,8.0,745.99,92.84,5.0,15.04,19.16,65.81,43.235,76.322,194.135,21.903,100.0,46.68,14.7,15.65,16.49,4.59,24.11,180.38,16.19,39.47,11.02,2.29,70.8,1133.2,6.3,36.13,213.19,249.32,679.35,272.49,True,63.35,62.92,62.3
SYN_00273,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,9.922797329933005,82.5,17.15,2.0,420.0,21.095,17.521,459.1582940640046,105.0,8.0,566.86,61.79,12.28,16.12,45.39,38.5,65.439,215.253,166.675,9.596,100.0,47.25,22.43,14.55,9.11,4.54,27.37,137.71,15.05,26.15,14.22,2.22,96.0,1162.5,19.5,30.84,205.0,235.84,481.98,204.37,True,74.51,74.13,74.57
SYN_00274,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,20.311821745779966,84.0,15.62,2.0,460.0,19.93,14.325,479.64203094686945,105.0,8.0,543.57,36.28,32.95,18.29,48.38,33.33,68.746,208.323,135.6,64.188,100.0,46.68,25.27,14.0,7.39,4.49,28.33,107.67,14.56,25.41,13.53,2.22,98.4,1164.1,20.8,81.38,178.09,259.48,364.66,140.54,True,78.43,77.97,78.97
SYN_00275,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,13.090678815115119,76.5,21.2,2.0,550.0,20.655,16.456,104.08645140091214,105.0,8.0,633.56,459.5,11.04,15.29,31.37,53.34,13.544,34.796,49.587,5.759,100.0,47.31,17.6,15.29,13.24,4.57,25.45,43.77,15.79,31.1,12.81,2.25,86.3,1151.6,12.8,10.25,52.32,62.56,160.69,256.84,True,67.78,67.13,66.96
SYN_00276,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,15.17832958213251,75.0,19.4,2.0,220.0,18.806,14.489,339.28433993598446,105.0,8.0,456.33,99.2,0.24,35.91,45.39,18.7,103.086,149.923,59.859,26.473,100.0,41.0,39.09,10.78,2.88,4.0,32.08,41.95,11.89,26.15,12.56,2.21,102.9,1162.5,19.5,40.38,106.5,146.88,116.02,78.99,False,83.45,80.71,82.88
SYN_00277,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,22.99416631715437,63.5,18.1,2.0,340.0,15.64,10.625,167.8630741257303,105.0,8.0,639.03,424.14,14.6,28.97,17.68,53.35,36.583,32.618,70.145,27.358,100.0,47.27,17.36,15.32,13.49,4.57,25.34,62.2,15.82,41.01,7.85,2.28,73.7,1129.8,5.5,32.92,75.61,108.53,228.82,210.83,True,69.11,68.3,68.81
SYN_00278,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,18.372855156769678,81.0,16.65,2.0,180.0,19.044,14.063,428.05247182050584,105.0,8.0,363.42,50.16,0.14,57.18,29.91,12.9,197.419,128.975,50.342,48.262,100.0,32.98,53.37,7.16,1.09,3.19,35.26,32.1,8.88,31.82,11.59,2.21,103.5,1150.0,12.0,64.44,97.67,162.11,66.26,40.87,False,99.78,93.57,96.9
SYN_00279,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,9.49772148359981,79.5,18.0,2.0,200.0,19.191,16.011,335.79750445813136,105.0,8.0,512.39,5.53,9.19,25.34,48.13,26.53,77.665,164.909,86.07,5.467,100.0,45.34,29.52,13.08,5.48,4.38,29.61,66.24,13.78,25.47,13.02,2.21,99.9,1164.0,20.7,21.15,131.05,152.19,212.36,139.53,True,79.37,78.93,80.31
SYN_00280,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,21.916138851278447,73.5,23.55,2.0,480.0,20.725,14.626,152.68987557365946,105.0,8.0,663.12,17.6,0.11,16.37,32.2,51.42,19.347,47.311,62.915,23.096,100.0,47.08,16.31,15.44,14.64,4.57,24.87,57.02,15.96,30.71,12.97,2.25,85.2,1152.4,13.2,28.32,73.99,102.31,211.7,206.91,True,69.16,68.55,68.48
SYN_00281,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,14.334727698575838,82.5,17.15,2.0,420.0,21.095,16.543,324.61571391671356,105.0,8.0,737.9,193.52,3.48,12.29,24.49,63.22,33.866,88.449,179.127,22.352,100.0,46.72,14.83,15.63,16.35,4.58,24.17,166.48,16.17,35.06,12.21,2.27,76.5,1142.9,9.1,35.94,200.12,236.05,626.26,265.31,True,66.14,65.71,65.26
SYN_00282,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,21.4532045702026,84.0,15.62,2.0,460.0,19.93,14.085,311.77013263136575,105.0,8.0,572.79,620.58,1.26,15.44,48.11,36.45,37.51,133.957,94.317,45.59,100.0,47.31,22.0,14.63,9.41,4.55,27.22,78.1,15.12,25.47,13.52,2.22,96.7,1164.0,20.7,56.41,122.67,179.08,274.63,153.36,True,76.37,75.87,76.67
SYN_00283,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,15.032899740225128,76.5,21.2,2.0,550.0,20.655,16.033,79.38807522794278,105.0,8.0,605.25,17.65,2.27,17.0,40.09,42.92,11.474,31.652,30.475,6.069,100.0,47.44,19.26,15.07,11.62,4.57,26.16,25.93,15.55,27.69,13.56,2.23,92.1,1159.1,17.1,9.34,36.56,45.89,93.76,204.32,True,71.81,71.05,71.28
SYN_00284,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,23.895679946583968,75.0,19.4,2.0,220.0,18.806,12.749,52.32253650931551,105.0,8.0,447.53,27.75,0.16,40.03,42.26,17.71,15.733,19.497,7.92,9.04,100.0,40.02,40.97,10.31,2.54,3.91,32.53,5.42,11.51,27.02,12.38,2.21,102.7,1160.6,18.1,10.73,14.3,25.03,14.5,57.95,False,87.34,80.43,83.55
SYN_00285,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,9.192725807607232,63.5,18.1,2.0,340.0,15.64,12.967,251.43172199476044,105.0,8.0,620.28,34.72,0.16,29.79,28.45,41.76,67.144,80.964,99.038,3.26,100.0,47.39,18.38,15.19,12.45,4.57,25.79,85.8,15.67,32.6,9.31,2.25,85.1,1148.3,11.3,15.08,127.72,142.8,312.78,219.03,True,70.26,69.68,70.52
SYN_00286,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,8.732981574182196,81.0,16.65,2.0,180.0,19.044,16.012,436.8175637986863,105.0,8.0,407.07,439.43,1.34,45.87,39.21,14.91,179.684,187.293,66.276,3.48,100.0,36.33,47.63,8.63,1.63,3.55,34.03,44.2,10.11,27.97,12.38,2.2,105.2,1158.5,16.7,24.22,127.27,151.49,103.95,68.62,False,92.21,89.35,92.12
SYN_00287,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,8.38073047714475,79.5,18.0,2.0,200.0,19.191,16.238,147.57135382269465,105.0,8.0,645.72,220.49,4.92,15.02,33.37,51.6,19.868,54.661,73.527,0.611,100.0,47.24,17.11,15.35,13.75,4.57,25.23,64.0,15.85,30.19,12.04,2.24,86.9,1153.6,13.8,7.67,80.06,87.73,235.95,268.96,True,67.34,66.78,67.03
SYN_00288,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,8.968620848687369,73.5,23.55,2.0,480.0,20.725,17.456,395.7647976881601,105.0,8.0,673.99,10.52,11.52,16.51,21.0,62.49,58.24,102.699,227.858,4.167,100.0,47.02,16.01,15.48,14.99,4.57,24.72,207.98,16.0,37.77,11.4,2.27,76.1,1136.9,7.3,22.86,228.44,251.3,774.16,308.06,True,64.45,64.06,63.59
SYN_00289,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,26.377838064087538,82.5,17.15,2.0,420.0,21.095,13.874,141.43730002002184,105.0,8.0,713.31,9.27,7.14,13.51,21.75,64.73,13.8,30.599,67.944,28.253,100.0,46.81,15.18,15.58,15.94,4.58,24.33,63.26,16.12,37.13,11.74,2.28,75.2,1138.3,7.7,32.46,71.34,103.8,237.17,228.49,True,67.91,67.24,66.84
SYN_00290,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,26.3382958452603,84.0,15.62,2.0,460.0,19.93,13.057,373.5669001205392,105.0,8.0,381.33,7.77,20.19,55.3,30.96,13.75,149.603,103.437,42.705,74.463,100.0,34.38,51.01,7.77,1.29,3.35,34.75,27.21,9.39,31.3,12.27,2.21,102.5,1151.1,12.6,85.6,81.72,167.32,59.43,35.52,False,102.93,94.44,97.73
SYN_00291,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,13.595796764444742,76.5,21.2,2.0,550.0,20.655,16.346,281.245657198505,105.0,8.0,553.44,20.49,0.54,19.74,47.22,33.04,46.857,130.888,85.313,17.106,100.0,47.02,23.78,14.3,8.24,4.52,27.84,69.01,14.82,25.68,14.0,2.22,97.3,1163.5,20.3,29.08,116.8,145.89,237.88,163.06,True,75.74,75.29,75.81
SYN_00292,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,10.163958159557833,75.0,19.4,2.0,220.0,18.806,15.49,458.28968074656353,105.0,8.0,516.14,53.72,0.46,25.44,48.09,26.48,104.837,222.634,118.168,10.78,100.0,45.62,28.73,13.26,5.78,4.4,29.39,90.27,13.93,25.48,12.69,2.21,99.6,1164.0,20.6,31.88,179.95,211.83,292.5,138.08,True,75.62,75.2,76.32
SYN_00293,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,11.649854555312634,63.5,18.1,2.0,340.0,15.64,12.55,169.53538244692783,105.0,8.0,439.4,5.14,17.6,51.42,32.34,16.23,76.299,59.23,26.598,6.726,100.0,39.35,42.21,10.0,2.34,3.85,32.81,18.29,11.25,30.65,9.65,2.22,98.3,1152.6,13.3,14.28,52.7,66.98,47.86,71.46,False,80.67,76.75,79.62
SYN_00294,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,9.232378233063574,81.0,16.65,2.0,180.0,19.044,15.911,378.3819047725505,105.0,8.0,692.66,157.87,6.56,14.23,24.64,61.13,48.051,110.564,212.53,5.069,100.0,46.91,15.55,15.53,15.51,4.57,24.51,196.18,16.07,34.96,10.94,2.27,78.7,1143.1,9.2,22.84,226.18,249.02,733.11,294.4,True,64.53,64.1,64.04
SYN_00295,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,14.772022575037495,79.5,18.0,2.0,200.0,19.191,14.935,375.3894303101329,105.0,8.0,669.95,14.0,0.18,15.64,32.64,51.72,48.984,126.942,169.188,27.632,100.0,47.08,16.27,15.45,14.69,4.57,24.84,154.07,15.97,30.51,11.98,2.25,85.4,1152.9,13.5,43.18,199.16,242.33,572.2,236.12,True,68.36,67.9,68.13
SYN_00296,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,7.847422670890911,73.5,23.55,2.0,480.0,20.725,17.701,123.4052030613254,105.0,7.847422670890911,729.32,32.14,13.63,15.59,9.66,74.75,17.338,19.694,85.547,0.0,100.0,46.73,14.89,15.62,16.28,4.58,24.2,79.51,16.17,53.22,7.97,2.34,55.3,1102.9,5.0,0.0,80.98,80.98,298.93,369.15,True,60.44,60.19,59.24
SYN_00297,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,13.215856245186167,82.5,17.15,2.0,420.0,21.095,16.791,394.63048397204517,105.0,8.0,532.39,77.82,4.24,18.87,51.3,29.83,64.002,196.012,109.603,22.373,100.0,46.34,26.52,13.74,6.76,4.46,28.73,86.14,14.34,24.75,14.53,2.21,99.7,1165.5,22.0,39.33,155.78,195.11,287.26,147.23,True,78.67,78.26,79.07
SYN_00298,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,14.686743903407228,84.0,15.62,2.0,460.0,19.93,15.509,267.0662256005839,105.0,8.0,501.3,348.97,11.29,22.73,52.44,24.83,51.426,133.942,62.096,19.411,100.0,44.63,31.32,12.66,4.84,4.32,30.11,46.25,13.44,24.52,13.72,2.21,101.8,1166.1,22.4,30.49,95.34,125.83,144.57,114.89,True,82.07,81.59,83.01
SYN_00299,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,25.683273218446452,76.5,21.2,2.0,550.0,20.655,13.717,241.25014148883983,105.0,8.0,624.61,13.76,3.69,16.47,35.9,47.63,28.825,75.965,89.522,46.371,100.0,47.35,17.96,15.24,12.87,4.57,25.61,77.54,15.73,29.16,13.23,2.24,89.1,1155.8,15.1,53.72,102.05,155.77,283.77,182.18,True,71.77,71.21,71.21
SYN_00300,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,10.212869641815466,75.0,19.4,2.0,220.0,18.806,15.48,335.5455383933064,105.0,8.0,446.0,9.06,11.7,41.86,40.56,17.58,123.371,141.824,58.5,8.071,100.0,39.87,41.24,10.24,2.5,3.9,32.59,40.5,11.45,27.53,12.28,2.21,102.2,1159.4,17.3,23.5,107.71,131.21,107.87,82.21,False,85.75,83.68,85.89
SYN_00301,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,20.89755348249895,63.5,18.1,2.0,340.0,15.64,10.981,316.5955719278533,105.0,8.0,693.78,43.47,0.11,28.73,19.45,51.82,71.13,67.52,134.795,44.384,100.0,46.9,15.51,15.54,15.56,4.57,24.49,121.35,16.07,39.18,8.17,2.28,73.5,1133.8,6.4,55.55,165.61,221.16,453.63,205.12,True,69.12,68.47,68.98
SYN_00302,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,9.81719184491043,81.0,16.65,2.0,180.0,19.044,15.793,279.7980209617241,105.0,8.0,501.2,7.13,0.1,27.13,49.0,23.87,68.129,140.521,65.828,5.527,100.0,44.46,31.74,12.57,4.7,4.3,30.23,48.98,13.36,25.26,12.94,2.21,100.9,1164.4,21.0,18.5,104.87,123.37,152.15,123.33,True,81.18,80.72,82.33
SYN_00303,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,6.1734737495320005,79.5,18.0,2.0,200.0,19.191,16.688,373.2005500775284,105.0,6.1734737495320005,689.97,600.54,0.52,14.49,30.73,54.78,49.838,127.063,197.672,0.0,100.0,46.93,15.65,15.52,15.4,4.57,24.56,179.85,16.05,27.52,12.6,2.24,87.9,1159.5,17.4,0.0,226.0,226.0,671.52,297.13,True,66.17,66.08,66.05
SYN_00304,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,23.162439984471398,73.5,23.55,2.0,480.0,20.725,14.353,173.00471290168724,105.0,8.0,418.37,689.02,0.18,45.12,39.29,15.58,59.146,62.093,22.999,28.513,100.0,37.31,45.91,9.07,1.83,3.65,33.65,15.5,10.48,27.95,13.59,2.2,104.2,1158.5,16.7,34.22,43.85,78.07,37.77,48.37,False,93.4,86.97,89.65
